timestamp,score,temp(°F),humid,co2,voc,pm25,noise,light
2024-03-04T11:45:00Z,98.5,67,42.6,423.3,46.8,1,49.6,4.6
2024-03-04T11:50:00Z,98,66.5,43.2,424.5,47,0.9,49.6,4.5
2024-03-04T11:55:00Z,97.5,66.2,43.6,422.5,48.8,0.9,49.4,4.5
2024-03-04T12:00:00Z,97,66,43.6,423.2,45.8,1,49.3,4.5
2024-03-04T12:05:00Z,97,65.8,43.8,423.3,43.2,1,49.4,4.5
2024-03-04T12:10:00Z,97,65.8,44,425.2,45,1,49.3,4.5
2024-03-04T12:15:00Z,97,65.8,43.9,421.7,45,1,49.8,4.5
2024-03-04T12:20:00Z,96.5,65.5,44.3,424.2,42.5,1,49.2,4.5
2024-03-04T12:25:00Z,96,65.3,44.5,423.4,44.6,1,49.6,4.5
2024-03-04T12:30:00Z,96,65.2,44.8,424.4,45.9,1,49.4,4.4
2024-03-04T12:35:00Z,96,65.1,44.8,424.5,43.8,1,49.4,4.4
2024-03-04T12:40:00Z,96,65,45,423.2,46.4,1,49.9,4.3
2024-03-04T12:45:00Z,96,65,45.1,422.3,47.2,1,49.4,4.2
2024-03-04T12:50:00Z,96,64.9,45.3,419.5,43.5,1.1,50.3,4.4
2024-03-04T12:55:00Z,95.9,64.8,45.5,417.4,44.6,1,49.5,4.4
2024-03-04T13:00:00Z,95.5,64.8,45.6,419.1,45.3,1,49.5,4.5
2024-03-04T13:05:00Z,95,64.5,46,421.8,46.1,1.1,49.7,4.4
2024-03-04T13:10:00Z,95,64.5,46.1,422.6,43.4,1.1,49.7,4.4
2024-03-04T13:15:00Z,95,64.3,46.2,420.9,47,1.2,49.7,4.3
2024-03-04T13:20:00Z,95,64.2,46.4,421.8,47.4,1.4,49.8,4.3
2024-03-04T13:25:00Z,94.9,64.1,46.5,421.5,50.4,1.2,49.8,4.2
2024-03-04T13:30:00Z,94.9,64.1,46.5,421.7,46.1,1.4,49.9,4.2
2024-03-04T13:35:00Z,94.4,64,46.5,424.1,43.8,1.3,49.6,4.1
2024-03-04T13:40:00Z,94,63.8,46.7,427.2,44.8,1.4,49.5,4.2
2024-03-04T13:45:00Z,94,63.8,46.6,423,44.3,1.1,49.6,4.3
2024-03-04T13:50:00Z,94,63.8,46.7,419,45.3,1.3,49.5,4.3
2024-03-04T13:55:00Z,94,63.8,46.7,419.1,44.4,1.2,49.5,4.3
2024-03-04T14:00:00Z,94,63.8,46.6,420,47.9,1.1,49.5,4.3
2024-03-04T14:05:00Z,94,63.9,46.5,419.1,47.3,1,49.6,4.3
2024-03-04T14:10:00Z,94.1,64,46.2,418.9,49.8,1,49.6,4.3
2024-03-04T14:15:00Z,94,64,46.2,417.9,48,1,49.5,4.3
2024-03-04T14:20:00Z,94,63.9,46.3,418.1,48.2,1.1,49.5,4.3
2024-03-04T14:25:00Z,94,63.9,46.4,417,46.2,1,49.5,4.3
2024-03-04T14:30:00Z,94.2,64,46,419.2,49.4,1,49.6,4.4
2024-03-04T14:35:00Z,94.1,64,46,417.9,49.1,1.1,49.6,4.4
2024-03-04T14:40:00Z,94.2,64,46,418.1,48.6,1,49.6,4.4
2024-03-04T14:45:00Z,94,63.8,46.3,415.8,49,1,49.5,4.4
2024-03-04T14:50:00Z,94.9,64.3,45.9,420.1,56.4,0.8,49.8,5.9
2024-03-04T14:55:00Z,96.5,65.5,44.5,425.5,59.4,0.6,49.6,6.5
2024-03-04T15:00:00Z,97.6,66.3,43.6,428.8,65.9,0.3,49.6,6.7
2024-03-04T15:05:00Z,98.6,66.9,42.9,422.2,70.5,0.2,49.8,6.9
2024-03-04T15:10:00Z,99,67.4,42.4,426.2,75.7,0,49.7,7
2024-03-04T15:15:00Z,99.6,67.8,41.9,429.9,75,0,50.2,7.1
2024-03-04T15:20:00Z,100,68.2,41.6,430.8,80.6,0,50.3,7.2
2024-03-04T15:25:00Z,100,68.5,41.3,430.4,82.1,0.1,50.2,7.2
2024-03-04T15:30:00Z,100,68.7,41,432.5,83.9,0.1,50.1,7.2
2024-03-04T15:35:00Z,100,69,40.8,428.6,90.6,0,50,7.2
2024-03-04T15:40:00Z,100,69.2,40.6,433.1,87.8,0,50,7.2
2024-03-04T15:45:00Z,100,69.4,40.4,432.3,90.3,0,50,7.2
2024-03-04T15:50:00Z,100,69.6,40.2,430.3,90.9,0,50,7.1
2024-03-04T15:55:00Z,100,69.7,40.1,433.1,93.7,0,50,7.1
2024-03-04T16:00:00Z,100,69.9,39.9,436,91.7,0,50.1,7
