timestamp(America/New_York),score,temp(°F),humid,co2,voc,pm25,noise,light
2024-02-01 15:05:00,91.0,70.1,29.7,400.0,20.0,3.3,56.0,466.0
2024-02-01 15:10:00,91.3,70.4,29.6,427.5,20.0,3.3,56.3,471.7
2024-02-01 15:15:00,92.4,72.1,30.1,446.0,20.0,4.4,56.8,570.1
2024-02-01 15:20:00,91.2,72.3,28.5,418.0,20.0,3.3,55.9,789.6
2024-02-01 15:25:00,91.0,72.5,27.9,401.2,20.0,3.1,59.4,772.1
2024-02-01 15:30:00,91.0,72.5,28.0,400.0,20.0,3.1,58.1,745.7
2024-02-01 15:35:00,91.0,72.8,27.9,400.0,20.0,3.2,56.2,785.0
2024-02-01 15:40:00,91.0,72.9,27.7,400.0,20.0,3.1,55.5,792.1
2024-02-01 15:45:00,91.0,72.8,27.8,400.0,20.0,3.3,55.8,846.7
2024-02-01 15:50:00,91.0,72.9,27.6,400.0,20.0,3.2,55.0,851.0
2024-02-01 15:55:00,91.0,73.1,27.4,400.0,20.0,3.2,55.0,850.6
2024-02-01 16:00:00,91.0,72.8,27.6,400.0,20.0,3.6,55.9,850.1
2024-02-01 16:05:00,91.0,73.0,27.5,400.0,20.0,3.3,58.3,849.7
2024-02-01 16:10:00,91.0,72.8,27.5,400.0,20.0,3.4,57.8,849.6
2024-02-01 16:15:00,90.8,73.2,27.3,400.0,20.0,3.4,56.7,848.5
2024-02-01 16:20:00,90.1,73.4,27.1,400.0,20.0,3.7,55.9,848.2
2024-02-01 16:25:00,90.4,73.6,27.3,403.9,22.2,3.6,59.5,702.6
2024-02-01 16:30:00,89.8,73.0,26.9,431.3,60.5,6.6,69.3,168.3
2024-02-01 16:35:00,91.6,74.4,34.1,542.4,130.0,5.6,57.1,46.0
2024-02-01 16:40:00,88.5,73.4,29.7,702.5,24.6,5.2,56.6,36.6
2024-02-01 16:45:00,91.9,70.7,28.9,434.3,20.2,4.3,51.9,39.8
2024-02-01 16:50:00,92.0,69.7,29.5,402.2,20.0,4.2,51.5,38.8
2024-02-01 16:55:00,92.2,69.2,29.9,400.0,20.2,4.2,50.8,38.3
2024-02-01 17:00:00,93.0,68.8,30.2,400.0,20.4,4.3,50.5,38.0
2024-02-01 17:05:00,93.0,68.5,30.4,400.0,21.4,4.5,50.4,38.0
2024-02-01 17:10:00,93.0,68.3,30.6,400.0,21.6,4.6,50.3,37.8
2024-02-01 17:15:00,93.0,68.1,30.7,400.0,20.6,4.9,50.5,37.5
2024-02-01 17:20:00,93.0,67.8,30.9,400.0,20.9,4.8,50.7,37.4
2024-02-01 17:25:00,93.0,67.8,31.0,400.0,23.4,4.6,50.7,37.2
2024-02-01 17:30:00,93.0,67.8,31.1,400.0,27.3,4.6,50.3,37.5
2024-02-01 17:35:00,93.0,68.0,31.1,400.0,27.0,4.2,50.1,37.8
2024-02-01 17:40:00,93.0,68.0,31.1,400.0,25.3,4.2,51.5,37.7
2024-02-01 17:45:00,93.0,68.1,31.1,400.0,23.4,4.4,51.6,38.3
2024-02-01 17:50:00,93.0,68.2,30.9,400.0,21.4,4.3,50.1,38.8
2024-02-01 17:55:00,93.0,68.1,31.0,400.0,20.9,4.2,50.1,38.8
2024-02-01 18:00:00,93.0,68.0,31.1,400.0,20.9,4.0,50.2,38.8
2024-02-01 18:05:00,93.0,68.0,31.1,400.0,22.6,4.3,53.4,38.8
2024-02-01 18:10:00,93.0,68.0,31.1,400.0,24.7,4.4,52.2,38.8
2024-02-01 18:15:00,93.0,67.9,31.2,400.0,26.7,4.5,52.2,39.0
2024-02-01 18:20:00,93.0,68.0,31.1,400.0,27.1,4.2,52.1,39.0
2024-02-01 18:25:00,93.2,68.3,31.2,400.0,38.2,5.0,61.6,45.3
2024-02-01 18:30:00,93.6,68.9,31.1,420.3,71.1,4.9,63.4,48.6
2024-02-01 18:35:00,91.5,69.9,29.9,427.6,198.9,4.3,57.3,49.9
2024-02-01 18:40:00,91.0,70.3,30.0,443.9,285.8,4.8,56.3,50.7
2024-02-01 18:45:00,90.0,70.6,30.0,463.7,315.1,4.7,57.0,51.4
2024-02-01 18:50:00,90.0,70.9,29.8,470.4,331.3,4.7,56.4,51.2
2024-02-01 18:55:00,90.0,71.2,29.7,481.7,328.2,4.7,56.0,50.2
2024-02-01 19:00:00,90.0,71.5,29.4,483.4,320.6,4.9,56.7,50.2
2024-02-01 19:05:00,89.9,71.6,29.3,479.8,325.0,4.8,56.8,51.1
2024-02-01 19:10:00,86.3,71.7,29.2,480.6,1057.3,4.9,56.5,48.8
2024-02-01 19:15:00,84.1,71.7,29.2,481.6,1648.9,5.1,64.6,45.9
2024-02-01 19:20:00,84.0,71.7,29.4,488.9,1753.1,5.2,66.5,46.4
2024-02-01 19:25:00,84.0,71.7,29.4,496.6,1737.6,5.3,68.5,46.7
2024-02-01 19:30:00,84.8,71.8,29.4,496.8,1570.5,5.1,67.5,46.9
2024-02-01 19:35:00,85.3,71.7,29.4,496.6,1361.8,5.1,66.9,47.0
2024-02-01 19:40:00,86.0,71.8,29.4,500.6,1161.2,5.3,66.5,47.1
2024-02-01 19:45:00,86.5,71.8,29.3,491.4,984.1,5.2,64.5,47.2
2024-02-01 19:50:00,87.0,71.9,29.3,493.4,852.7,5.9,64.3,47.8
2024-02-01 19:55:00,87.0,71.9,29.1,486.0,714.4,5.3,63.7,48.0
2024-02-01 20:00:00,87.6,71.9,29.1,464.1,611.5,5.3,63.3,47.8
2024-02-01 20:05:00,88.0,71.9,29.1,453.9,526.0,5.6,64.5,47.9
2024-02-01 20:10:00,88.0,71.9,29.0,452.3,464.3,5.2,61.5,47.8
2024-02-01 20:15:00,88.4,71.9,29.1,456.5,435.9,5.7,59.6,24.7
2024-02-01 20:20:00,88.2,71.6,28.8,437.0,423.5,5.8,50.9,0.0
2024-02-01 20:25:00,88.7,71.4,28.9,413.9,412.5,5.4,50.5,0.0
2024-02-01 20:30:00,89.0,71.4,28.9,401.6,390.2,5.1,49.9,0.0
2024-02-01 20:35:00,89.0,71.3,29.0,400.1,371.3,4.9,49.9,0.0
2024-02-01 20:40:00,89.0,71.2,29.0,400.0,361.9,5.1,49.9,0.0
2024-02-01 20:45:00,89.0,71.2,28.9,400.0,355.1,5.1,49.7,0.0
2024-02-01 20:50:00,89.0,71.1,28.9,400.0,346.9,5.3,50.1,0.0
2024-02-01 20:55:00,89.0,71.1,28.8,400.0,342.3,5.2,50.4,3.6
2024-02-01 21:00:00,89.0,71.1,28.8,400.0,334.5,5.4,49.9,49.7
2024-02-01 21:05:00,89.0,71.1,28.7,400.0,329.3,5.4,50.7,53.9
2024-02-01 21:10:00,89.0,71.1,28.6,400.0,323.0,5.5,52.1,54.3
2024-02-01 21:15:00,89.0,71.2,28.6,400.0,316.8,5.6,51.2,55.0
2024-02-01 21:20:00,89.1,71.2,28.6,400.0,308.0,5.8,51.6,54.9
2024-02-01 21:25:00,89.3,71.2,28.6,400.0,301.5,5.5,51.4,55.1
2024-02-01 21:30:00,89.7,71.1,28.6,400.0,299.4,5.5,51.1,55.5
2024-02-01 21:35:00,89.6,71.1,28.6,400.0,300.2,5.6,51.8,55.6
2024-02-01 21:40:00,89.1,71.0,28.6,400.0,306.8,5.6,51.6,55.9
2024-02-01 21:45:00,89.0,71.0,28.6,400.0,308.0,5.7,52.0,55.9
2024-02-01 21:50:00,89.1,71.0,28.6,400.0,307.3,5.8,52.2,56.1
2024-02-01 21:55:00,89.2,71.0,28.6,400.0,308.4,5.6,52.7,56.0
2024-02-01 22:00:00,89.0,71.1,28.7,400.0,313.7,5.5,52.6,55.6
2024-02-01 22:05:00,89.0,71.2,28.7,400.0,320.1,5.3,51.8,55.4
2024-02-01 22:10:00,89.0,71.3,28.6,400.0,319.2,5.2,51.5,55.3
2024-02-01 22:15:00,89.0,71.4,28.6,400.0,324.7,5.4,52.6,55.5
2024-02-01 22:20:00,89.0,71.5,28.5,400.0,323.7,5.4,50.5,55.6
2024-02-01 22:25:00,89.0,71.5,28.4,400.0,325.2,5.6,50.0,55.5
2024-02-01 22:30:00,88.7,71.5,28.4,400.0,365.9,5.6,50.0,55.7
2024-02-01 22:35:00,86.6,71.5,28.3,400.0,713.1,5.7,50.2,55.7
2024-02-01 22:40:00,85.9,71.5,28.3,400.0,996.4,5.7,50.6,55.5
2024-02-01 22:45:00,85.0,71.5,28.2,400.0,1192.4,6.0,50.4,55.8
2024-02-01 22:50:00,85.0,71.5,28.2,400.0,1199.1,6.1,50.9,55.9
2024-02-01 22:55:00,85.2,71.5,28.2,400.0,1076.1,6.0,50.5,56.2
2024-02-01 23:00:00,86.0,71.5,28.2,400.0,903.7,6.1,50.4,57.0
2024-02-01 23:05:00,86.4,71.5,28.2,400.0,727.4,6.1,50.2,57.0
2024-02-01 23:10:00,87.0,71.5,28.2,400.0,593.3,6.2,50.3,56.7
2024-02-01 23:15:00,87.1,71.6,28.1,400.0,491.7,6.0,50.2,56.6
2024-02-01 23:20:00,88.0,71.7,28.1,400.0,435.3,6.1,50.0,56.6
2024-02-01 23:25:00,88.0,71.8,28.0,400.0,409.1,6.2,50.0,56.7
2024-02-01 23:30:00,88.0,71.8,28.0,400.0,386.2,6.2,50.0,56.7
2024-02-01 23:35:00,88.0,71.9,27.9,400.0,365.9,6.2,49.9,56.7
2024-02-01 23:40:00,88.4,71.9,27.9,400.0,348.6,5.9,50.4,56.3
2024-02-01 23:45:00,89.0,72.0,27.8,400.0,330.5,6.2,49.8,56.5
2024-02-01 23:50:00,89.0,72.0,27.8,400.0,309.5,6.4,50.1,56.4
2024-02-01 23:55:00,89.0,72.0,27.8,400.0,291.6,6.4,50.4,56.6
2024-02-02 00:00:00,88.9,72.0,27.8,400.0,279.1,6.7,53.7,39.2
2024-02-02 00:05:00,89.2,71.9,27.9,400.0,265.6,7.1,60.3,6.5
2024-02-02 00:10:00,89.0,72.0,28.0,400.0,296.1,6.9,56.4,0.0
2024-02-02 00:15:00,89.0,72.0,28.0,400.0,306.3,7.1,59.0,0.0
2024-02-02 00:20:00,89.0,72.0,28.0,400.0,280.7,7.3,60.6,0.1
2024-02-02 00:25:00,81.6,71.9,28.2,400.0,272.8,42.4,63.8,0.0
2024-02-02 00:30:00,83.2,71.9,28.3,400.0,260.5,34.5,64.3,0.0
2024-02-02 00:35:00,82.7,71.9,28.3,400.0,248.1,38.5,65.1,0.0
2024-02-02 00:40:00,84.7,72.0,28.2,400.0,237.2,30.1,68.6,0.1
2024-02-02 00:45:00,85.4,72.0,28.2,400.0,226.7,26.9,65.8,0.0
2024-02-02 00:50:00,85.5,72.0,28.2,400.0,216.8,26.4,65.6,0.0
2024-02-02 00:55:00,86.3,72.1,28.1,400.0,214.2,22.4,68.5,0.0
2024-02-02 01:00:00,84.3,72.0,28.2,400.0,225.1,27.4,67.5,0.0
2024-02-02 01:05:00,83.3,72.0,28.1,400.0,221.1,36.8,65.2,0.0
2024-02-02 01:10:00,83.3,72.1,28.1,400.0,211.7,37.0,66.7,0.0
2024-02-02 01:15:00,84.8,72.0,28.1,400.0,201.2,31.2,66.6,0.2
2024-02-02 01:20:00,85.7,72.0,28.1,400.0,214.5,25.5,65.0,0.7
2024-02-02 01:25:00,86.2,71.9,28.1,400.0,214.6,22.6,65.2,0.0
2024-02-02 01:30:00,86.7,72.0,28.1,400.0,223.2,19.7,67.2,0.0
2024-02-02 01:35:00,87.1,72.0,28.1,400.0,212.1,17.2,65.3,0.0
2024-02-02 01:40:00,87.5,72.1,28.0,400.0,205.5,15.5,65.8,0.0
2024-02-02 01:45:00,87.8,72.0,28.0,400.0,199.6,14.2,65.4,0.0
2024-02-02 01:50:00,88.2,71.9,28.1,400.0,194.9,12.4,64.5,0.0
